"Time","ID","Population","Year","yday","lon","lat"
2016-06-16 10:31:38,"barg_90","taymyrensis",2016,168,91.636,71.701
2016-06-16 11:08:54,"barg_90","taymyrensis",2016,168,91.636,71.7
2016-06-16 11:34:04,"barg_90","taymyrensis",2016,168,91.636,71.7
2016-06-16 11:44:46,"barg_90","taymyrensis",2016,168,91.549,71.683
2016-06-16 12:13:28,"barg_90","taymyrensis",2016,168,91.583,71.695
2016-06-16 12:35:28,"barg_90","taymyrensis",2016,168,91.588,71.692
2016-06-16 12:51:45,"barg_90","taymyrensis",2016,168,91.59,71.687
2016-06-16 13:14:30,"barg_90","taymyrensis",2016,168,91.655,71.69
2016-06-16 13:25:14,"barg_90","taymyrensis",2016,168,91.623,71.701
2016-06-16 14:14:56,"barg_90","taymyrensis",2016,168,91.37,71.669
2016-06-16 14:52:14,"barg_90","taymyrensis",2016,168,91.625,71.679
2016-06-16 15:05:42,"barg_90","taymyrensis",2016,168,91.621,71.702
2016-06-17 14:44:50,"barg_90","taymyrensis",2016,169,91.644,71.694
2016-06-17 16:02:00,"barg_90","taymyrensis",2016,169,91.649,71.695
2016-06-17 16:27:06,"barg_90","taymyrensis",2016,169,91.64,71.695
2016-06-17 20:56:26,"barg_90","taymyrensis",2016,169,91.646,71.694
2016-06-17 21:19:10,"barg_90","taymyrensis",2016,169,91.631,71.684
2016-06-18 21:03:16,"barg_90","taymyrensis",2016,170,91.767,71.677
2016-06-18 22:04:59,"barg_90","taymyrensis",2016,170,91.745,71.713
2016-06-18 22:46:49,"barg_90","taymyrensis",2016,170,91.659,71.689
2016-06-18 23:44:09,"barg_90","taymyrensis",2016,170,91.622,71.694
2016-06-18 23:54:52,"barg_90","taymyrensis",2016,170,91.641,71.692
2016-06-18 23:58:06,"barg_90","taymyrensis",2016,170,91.633,71.69
2016-06-19 00:27:54,"barg_90","taymyrensis",2016,171,91.613,71.685
2016-06-19 01:37:45,"barg_90","taymyrensis",2016,171,91.63,71.695
2016-06-19 03:19:31,"barg_90","taymyrensis",2016,171,91.904,71.721
2016-06-19 03:49:59,"barg_90","taymyrensis",2016,171,91.827,71.76
2016-06-19 04:00:26,"barg_90","taymyrensis",2016,171,91.767,71.722
2016-06-20 02:52:09,"barg_90","taymyrensis",2016,172,91.642,71.69
2016-06-20 03:00:49,"barg_90","taymyrensis",2016,172,91.662,71.691
2016-06-20 03:37:41,"barg_90","taymyrensis",2016,172,91.605,71.687
2016-06-20 04:31:46,"barg_90","taymyrensis",2016,172,91.555,71.703
2016-06-20 04:36:03,"barg_90","taymyrensis",2016,172,91.576,71.686
2016-06-20 04:44:50,"barg_90","taymyrensis",2016,172,91.634,71.698
2016-06-20 05:19:24,"barg_90","taymyrensis",2016,172,91.606,71.685
2016-06-20 06:10:28,"barg_90","taymyrensis",2016,172,91.625,71.731
2016-06-20 06:16:53,"barg_90","taymyrensis",2016,172,91.501,71.649
2016-06-20 07:02:46,"barg_90","taymyrensis",2016,172,91.687,71.685
2016-06-20 07:50:04,"barg_90","taymyrensis",2016,172,91.44,71.752
2016-06-20 08:09:33,"barg_90","taymyrensis",2016,172,91.607,71.681
2016-06-20 08:38:52,"barg_90","taymyrensis",2016,172,91.579,71.695
2016-06-20 08:42:48,"barg_90","taymyrensis",2016,172,91.568,71.734
2016-06-20 09:31:20,"barg_90","taymyrensis",2016,172,91.635,71.69
2016-06-20 09:46:48,"barg_90","taymyrensis",2016,172,91.598,71.679
2016-06-21 09:03:38,"barg_90","taymyrensis",2016,173,91.592,71.689
2016-06-21 09:34:45,"barg_90","taymyrensis",2016,173,91.626,71.688
2016-06-21 10:03:16,"barg_90","taymyrensis",2016,173,91.716,71.701
2016-06-21 10:45:10,"barg_90","taymyrensis",2016,173,91.453,71.759
2016-06-21 10:53:19,"barg_90","taymyrensis",2016,173,91.685,71.778
2016-06-21 11:19:09,"barg_90","taymyrensis",2016,173,91.623,71.692
2016-06-21 11:43:01,"barg_90","taymyrensis",2016,173,91.627,71.698
2016-06-21 12:18:40,"barg_90","taymyrensis",2016,173,91.582,71.687
2016-06-21 12:24:52,"barg_90","taymyrensis",2016,173,91.523,71.702
2016-06-21 13:57:12,"barg_90","taymyrensis",2016,173,91.687,71.677
2016-06-21 15:01:43,"barg_90","taymyrensis",2016,173,91.619,71.695
2016-06-21 15:36:08,"barg_90","taymyrensis",2016,173,91.65,71.699
2016-06-22 20:00:56,"barg_90","taymyrensis",2016,174,91.538,71.651
2016-06-22 20:21:44,"barg_90","taymyrensis",2016,174,91.539,71.658
2016-06-23 22:49:22,"barg_90","taymyrensis",2016,175,91.626,71.693
2016-06-23 23:31:09,"barg_90","taymyrensis",2016,175,91.655,71.686
2016-06-24 00:28:41,"barg_90","taymyrensis",2016,176,91.57,71.689
2016-06-24 00:38:28,"barg_90","taymyrensis",2016,176,91.625,71.692
2016-06-24 01:11:48,"barg_90","taymyrensis",2016,176,91.403,71.748
2016-06-24 02:17:25,"barg_90","taymyrensis",2016,176,91.253,71.782
2016-06-24 02:52:58,"barg_90","taymyrensis",2016,176,91.541,71.676
2016-06-24 03:58:38,"barg_90","taymyrensis",2016,176,91.689,71.692
2016-06-24 04:31:43,"barg_90","taymyrensis",2016,176,91.688,71.685
2016-06-25 03:49:58,"barg_90","taymyrensis",2016,177,91.688,71.657
2016-06-25 04:20:13,"barg_90","taymyrensis",2016,177,91.646,71.683
2016-06-25 04:32:13,"barg_90","taymyrensis",2016,177,91.645,71.691
2016-06-25 05:18:23,"barg_90","taymyrensis",2016,177,91.565,71.71
2016-06-25 06:01:41,"barg_90","taymyrensis",2016,177,91.637,71.698
2016-06-25 06:12:38,"barg_90","taymyrensis",2016,177,91.63,71.693
2016-06-25 07:00:03,"barg_90","taymyrensis",2016,177,91.482,71.737
2016-06-25 07:09:35,"barg_90","taymyrensis",2016,177,91.703,71.719
2016-06-25 07:27:04,"barg_90","taymyrensis",2016,177,91.916,71.671
2016-06-25 07:43:50,"barg_90","taymyrensis",2016,177,91.578,71.688
2016-06-25 07:53:44,"barg_90","taymyrensis",2016,177,91.626,71.727
2016-06-25 08:39:49,"barg_90","taymyrensis",2016,177,91.833,71.747
2016-06-25 08:50:29,"barg_90","taymyrensis",2016,177,91.598,71.708
2016-06-25 09:07:16,"barg_90","taymyrensis",2016,177,91.558,71.685
2016-06-25 09:23:49,"barg_90","taymyrensis",2016,177,91.658,71.715
2016-06-25 10:29:33,"barg_90","taymyrensis",2016,177,91.407,71.79
2016-06-26 09:12:59,"barg_90","taymyrensis",2016,178,91.491,71.836
2016-06-26 09:35:01,"barg_90","taymyrensis",2016,178,91.606,71.696
2016-06-26 09:59:19,"barg_90","taymyrensis",2016,178,91.646,71.699
2016-06-26 10:19:32,"barg_90","taymyrensis",2016,178,91.61,71.69
2016-06-26 11:37:28,"barg_90","taymyrensis",2016,178,91.642,71.69
2016-06-26 11:58:25,"barg_90","taymyrensis",2016,178,91.574,71.691
2016-06-26 12:02:42,"barg_90","taymyrensis",2016,178,91.575,71.705
2016-06-26 12:28:50,"barg_90","taymyrensis",2016,178,91.588,71.702
2016-06-26 12:57:11,"barg_90","taymyrensis",2016,178,91.607,71.719
2016-06-26 13:15:10,"barg_90","taymyrensis",2016,178,91.598,71.722
2016-06-26 14:11:12,"barg_90","taymyrensis",2016,178,91.58,71.724
2016-06-26 14:39:15,"barg_90","taymyrensis",2016,178,91.604,71.711
2016-06-26 14:59:01,"barg_90","taymyrensis",2016,178,91.642,71.698
2016-06-26 16:16:48,"barg_90","taymyrensis",2016,178,91.621,71.693
2016-06-27 15:48:09,"barg_90","taymyrensis",2016,179,91.629,71.701
2016-06-27 16:18:23,"barg_90","taymyrensis",2016,179,91.643,71.696
2016-06-27 17:27:56,"barg_90","taymyrensis",2016,179,91.639,71.693
2016-06-27 19:06:07,"barg_90","taymyrensis",2016,179,91.643,71.698
2016-06-27 20:44:06,"barg_90","taymyrensis",2016,179,91.625,71.689
2016-06-27 21:05:19,"barg_90","taymyrensis",2016,179,91.625,71.689
2016-06-27 22:23:52,"barg_90","taymyrensis",2016,179,91.608,71.689
2016-06-27 22:46:05,"barg_90","taymyrensis",2016,179,91.64,71.695
2016-06-28 21:49:30,"barg_90","taymyrensis",2016,180,91.568,71.67
2016-06-28 22:37:03,"barg_90","taymyrensis",2016,180,91.615,71.699
2016-06-28 23:32:51,"barg_90","taymyrensis",2016,180,91.621,71.704
2016-06-29 00:50:01,"barg_90","taymyrensis",2016,181,91.608,71.696
2016-06-29 01:22:04,"barg_90","taymyrensis",2016,181,91.64,71.694
2016-06-29 01:55:54,"barg_90","taymyrensis",2016,181,91.64,71.697
2016-06-29 02:29:18,"barg_90","taymyrensis",2016,181,91.651,71.693
2016-06-29 03:02:14,"barg_90","taymyrensis",2016,181,91.649,71.697
2016-06-29 03:37:11,"barg_90","taymyrensis",2016,181,91.553,71.662
2016-06-29 03:53:49,"barg_90","taymyrensis",2016,181,91.537,71.734
2016-06-29 04:10:09,"barg_90","taymyrensis",2016,181,91.523,71.73
2016-06-29 04:42:00,"barg_90","taymyrensis",2016,181,91.586,71.726
2016-06-30 05:03:50,"barg_90","taymyrensis",2016,182,91.733,71.751
2016-06-30 05:03:50,"barg_90","taymyrensis",2016,182,91.727,71.74
2016-06-30 05:15:49,"barg_90","taymyrensis",2016,182,91.572,71.707
2016-06-30 06:07:51,"barg_90","taymyrensis",2016,182,91.531,71.68
2016-06-30 06:48:29,"barg_90","taymyrensis",2016,182,91.606,71.688
2016-06-30 06:57:03,"barg_90","taymyrensis",2016,182,91.606,71.71
2016-06-30 07:48:57,"barg_90","taymyrensis",2016,182,91.622,71.689
2016-06-30 08:28:50,"barg_90","taymyrensis",2016,182,91.615,71.689
2016-06-30 08:36:57,"barg_90","taymyrensis",2016,182,91.622,71.694
2016-06-30 08:42:41,"barg_90","taymyrensis",2016,182,91.613,71.691
2016-06-30 09:31:06,"barg_90","taymyrensis",2016,182,91.651,71.701
2016-06-30 10:15:09,"barg_90","taymyrensis",2016,182,91.569,71.674
2016-06-30 10:20:15,"barg_90","taymyrensis",2016,182,91.678,71.706
2016-06-30 11:12:56,"barg_90","taymyrensis",2016,182,91.642,71.696
2016-05-18 06:45:00,"barg_95","taymyrensis",2016,139,5.731,53.447
2016-05-18 07:56:15,"barg_95","taymyrensis",2016,139,5.676,53.422
2016-05-18 08:23:11,"barg_95","taymyrensis",2016,139,5.687,53.408
2016-05-18 09:28:06,"barg_95","taymyrensis",2016,139,5.691,53.421
2016-05-18 10:15:24,"barg_95","taymyrensis",2016,139,5.653,53.409
2016-05-18 11:56:10,"barg_95","taymyrensis",2016,139,5.553,53.435
2016-05-18 13:13:09,"barg_95","taymyrensis",2016,139,5.863,53.422
2016-05-19 13:02:08,"barg_95","taymyrensis",2016,140,5.858,53.425
2016-05-19 14:44:32,"barg_95","taymyrensis",2016,140,5.915,53.343
2016-05-19 14:47:49,"barg_95","taymyrensis",2016,140,5.916,53.342
2016-05-19 15:57:12,"barg_95","taymyrensis",2016,140,5.89,53.43
2016-05-19 16:07:31,"barg_95","taymyrensis",2016,140,6.051,53.465
2016-05-19 16:24:06,"barg_95","taymyrensis",2016,140,5.964,53.45
2016-05-19 17:38:17,"barg_95","taymyrensis",2016,140,5.795,53.4
2016-05-19 17:45:09,"barg_95","taymyrensis",2016,140,5.79,53.406
2016-05-19 18:01:26,"barg_95","taymyrensis",2016,140,5.805,53.398
2016-05-19 18:59:00,"barg_95","taymyrensis",2016,140,5.774,53.38
2016-05-19 19:40:46,"barg_95","taymyrensis",2016,140,5.806,53.375
2016-05-19 19:45:22,"barg_95","taymyrensis",2016,140,5.814,53.37
2016-05-19 20:35:28,"barg_95","taymyrensis",2016,140,5.815,53.365
2016-05-20 20:15:24,"barg_95","taymyrensis",2016,141,5.852,53.38
2016-05-20 20:48:27,"barg_95","taymyrensis",2016,141,5.807,53.378
2016-05-20 21:04:30,"barg_95","taymyrensis",2016,141,5.816,53.369
2016-05-20 22:46:22,"barg_95","taymyrensis",2016,141,5.779,53.366
2016-05-21 01:41:00,"barg_95","taymyrensis",2016,142,5.844,53.374
2016-05-21 02:46:16,"barg_95","taymyrensis",2016,142,5.962,53.43
2016-05-22 02:33:51,"barg_95","taymyrensis",2016,143,5.846,53.428
2016-05-22 04:15:53,"barg_95","taymyrensis",2016,143,5.896,53.446
2016-05-22 04:22:19,"barg_95","taymyrensis",2016,143,5.912,53.436
2016-05-22 05:03:37,"barg_95","taymyrensis",2016,143,5.918,53.434
2016-05-22 05:26:51,"barg_95","taymyrensis",2016,143,5.932,53.435
2016-05-22 06:02:21,"barg_95","taymyrensis",2016,143,5.887,53.453
2016-05-22 06:42:14,"barg_95","taymyrensis",2016,143,5.966,53.46
2016-05-22 07:09:48,"barg_95","taymyrensis",2016,143,5.944,53.458
2016-05-22 07:42:47,"barg_95","taymyrensis",2016,143,5.962,53.464
2016-05-22 08:22:38,"barg_95","taymyrensis",2016,143,6.002,53.48
2016-05-22 08:50:11,"barg_95","taymyrensis",2016,143,5.94,53.453
2016-05-23 09:26:39,"barg_95","taymyrensis",2016,144,5.897,53.4
2016-05-23 10:13:06,"barg_95","taymyrensis",2016,144,5.89,53.394
2016-05-23 11:05:23,"barg_95","taymyrensis",2016,144,5.896,53.393
2016-05-23 11:53:35,"barg_95","taymyrensis",2016,144,5.897,53.394
2016-05-23 12:13:54,"barg_95","taymyrensis",2016,144,5.91,53.388
2016-05-23 13:55:22,"barg_95","taymyrensis",2016,144,6.023,53.458
2016-05-23 15:11:33,"barg_95","taymyrensis",2016,144,6.023,53.424
2016-05-23 16:04:47,"barg_95","taymyrensis",2016,144,5.951,53.428
2016-05-23 16:47:56,"barg_95","taymyrensis",2016,144,5.994,53.426
2016-05-24 17:20:12,"barg_95","taymyrensis",2016,145,5.983,53.44
2016-05-24 18:18:07,"barg_95","taymyrensis",2016,145,5.991,53.495
2016-05-24 18:44:48,"barg_95","taymyrensis",2016,145,6.024,53.431
2016-05-24 19:00:29,"barg_95","taymyrensis",2016,145,6.026,53.436
2016-05-24 19:38:21,"barg_95","taymyrensis",2016,145,6.153,53.48
2016-05-27 06:47:52,"barg_95","taymyrensis",2016,148,28.033,60.477
2016-05-27 07:48:46,"barg_95","taymyrensis",2016,148,28.263,60.545
2016-05-27 08:47:45,"barg_95","taymyrensis",2016,148,28.868,60.946
2016-05-27 09:31:28,"barg_95","taymyrensis",2016,148,29.463,60.975
2016-05-27 09:59:29,"barg_95","taymyrensis",2016,148,29.495,60.885
2016-05-27 12:45:07,"barg_95","taymyrensis",2016,148,34.094,61.331
2016-05-27 12:52:51,"barg_95","taymyrensis",2016,148,34.146,61.323
2016-05-27 13:15:58,"barg_95","taymyrensis",2016,148,34.148,61.314
2016-05-27 14:20:46,"barg_95","taymyrensis",2016,148,34.174,61.296
2016-05-27 14:32:28,"barg_95","taymyrensis",2016,148,34.327,61.151
2016-05-28 14:58:34,"barg_95","taymyrensis",2016,149,61.666,64.136
2016-05-28 15:49:30,"barg_95","taymyrensis",2016,149,61.731,64.147
2016-05-28 15:53:22,"barg_95","taymyrensis",2016,149,61.697,64.126
2016-05-28 16:37:08,"barg_95","taymyrensis",2016,149,64.448,64.109
2016-05-28 18:09:18,"barg_95","taymyrensis",2016,149,67.159,64.506
2016-05-28 18:23:34,"barg_95","taymyrensis",2016,149,67.086,64.439
2016-05-29 21:35:21,"barg_95","taymyrensis",2016,150,71.784,64.52
2016-05-29 22:33:56,"barg_95","taymyrensis",2016,150,71.837,64.473
2016-05-29 23:17:40,"barg_95","taymyrensis",2016,150,71.855,64.506
2016-05-30 00:11:48,"barg_95","taymyrensis",2016,151,71.799,64.561
2016-05-30 00:27:04,"barg_95","taymyrensis",2016,151,71.805,64.561
2016-05-30 01:00:31,"barg_95","taymyrensis",2016,151,71.82,64.567
2016-05-30 01:38:51,"barg_95","taymyrensis",2016,151,71.588,64.57
2016-05-30 02:09:40,"barg_95","taymyrensis",2016,151,71.773,64.548
2016-05-30 03:49:34,"barg_95","taymyrensis",2016,151,71.776,64.568
2016-05-30 04:20:20,"barg_95","taymyrensis",2016,151,71.74,64.578
2016-05-31 06:32:10,"barg_95","taymyrensis",2016,152,72.457,64.332
2016-05-31 07:19:43,"barg_95","taymyrensis",2016,152,72.351,64.306
2016-05-31 09:03:33,"barg_95","taymyrensis",2016,152,72.249,64.517
2016-05-31 10:15:13,"barg_95","taymyrensis",2016,152,72.137,64.557
2016-05-31 10:47:09,"barg_95","taymyrensis",2016,152,71.799,64.548
2016-05-31 11:05:25,"barg_95","taymyrensis",2016,152,71.847,64.534
2016-06-01 12:19:34,"barg_95","taymyrensis",2016,153,71.776,64.553
2016-06-02 20:48:17,"barg_95","taymyrensis",2016,154,82.358,67.637
2016-06-02 22:08:37,"barg_95","taymyrensis",2016,154,82.368,67.643
2016-06-02 23:46:35,"barg_95","taymyrensis",2016,154,82.247,67.616
2016-06-02 23:59:11,"barg_95","taymyrensis",2016,154,82.275,67.613
2016-06-03 00:12:33,"barg_95","taymyrensis",2016,155,82.252,67.615
2016-06-03 01:21:34,"barg_95","taymyrensis",2016,155,82.273,67.606
2016-06-03 01:39:00,"barg_95","taymyrensis",2016,155,82.292,67.606
2016-06-04 01:38:09,"barg_95","taymyrensis",2016,156,82.279,67.627
2016-06-04 02:38:28,"barg_95","taymyrensis",2016,156,82.371,67.632
2016-06-04 02:51:37,"barg_95","taymyrensis",2016,156,82.18,67.69
2016-06-04 04:14:55,"barg_95","taymyrensis",2016,156,82.259,67.602
2016-06-04 04:29:44,"barg_95","taymyrensis",2016,156,82.267,67.605
2016-06-04 05:00:41,"barg_95","taymyrensis",2016,156,82.274,67.65
2016-06-04 05:11:46,"barg_95","taymyrensis",2016,156,82.277,67.654
2016-06-04 05:52:51,"barg_95","taymyrensis",2016,156,82.152,67.629
2016-06-04 06:37:50,"barg_95","taymyrensis",2016,156,82.067,67.555
2016-06-04 06:49:02,"barg_95","taymyrensis",2016,156,82.241,67.597
2016-06-04 07:37:14,"barg_95","taymyrensis",2016,156,82.25,67.589
2016-06-04 07:50:35,"barg_95","taymyrensis",2016,156,82.289,67.57
2016-06-04 09:12:39,"barg_95","taymyrensis",2016,156,82.094,67.601
2016-06-05 08:53:33,"barg_95","taymyrensis",2016,157,82.321,67.608
2016-06-05 09:04:50,"barg_95","taymyrensis",2016,157,82.294,67.623
2016-06-05 09:17:03,"barg_95","taymyrensis",2016,157,82.279,67.616
2016-06-05 09:49:56,"barg_95","taymyrensis",2016,157,82.187,67.602
2016-06-05 10:32:47,"barg_95","taymyrensis",2016,157,82.058,67.605
2016-06-05 10:44:00,"barg_95","taymyrensis",2016,157,82.259,67.624
2016-06-05 11:00:34,"barg_95","taymyrensis",2016,157,82.118,67.588
2016-06-05 12:11:07,"barg_95","taymyrensis",2016,157,82.058,67.56
2016-06-05 12:25:09,"barg_95","taymyrensis",2016,157,82.143,67.612
2016-06-05 12:39:47,"barg_95","taymyrensis",2016,157,82.266,67.62
2016-06-05 13:50:57,"barg_95","taymyrensis",2016,157,82.23,67.608
2016-06-05 14:01:13,"barg_95","taymyrensis",2016,157,82.207,67.614
2016-06-05 14:46:00,"barg_95","taymyrensis",2016,157,82.152,67.623
2016-06-05 15:30:28,"barg_95","taymyrensis",2016,157,82.217,67.605
2016-06-05 15:38:22,"barg_95","taymyrensis",2016,157,82.236,67.611
2016-06-06 16:50:32,"barg_95","taymyrensis",2016,158,82.24,67.616
2016-06-06 18:26:18,"barg_95","taymyrensis",2016,158,82.371,67.609
2016-06-06 20:02:59,"barg_95","taymyrensis",2016,158,82.373,67.627
2016-06-07 23:14:27,"barg_95","taymyrensis",2016,159,82.257,67.605
2016-06-08 01:18:21,"barg_95","taymyrensis",2016,160,82.337,67.611
2016-06-08 04:15:29,"barg_95","taymyrensis",2016,160,82.182,67.583
2016-06-08 04:32:03,"barg_95","taymyrensis",2016,160,82.246,67.609
2016-06-09 06:46:59,"barg_95","taymyrensis",2016,161,82.171,67.728
2016-06-09 07:21:59,"barg_95","taymyrensis",2016,161,82.205,67.658
2016-06-09 07:32:43,"barg_95","taymyrensis",2016,161,82.135,67.711
2016-06-09 09:02:35,"barg_95","taymyrensis",2016,161,82.21,67.607
2016-06-09 09:10:57,"barg_95","taymyrensis",2016,161,82.298,67.601
2016-06-09 10:12:32,"barg_95","taymyrensis",2016,161,82.221,67.609
2016-06-09 13:34:14,"barg_95","taymyrensis",2016,161,82.284,67.603
2016-06-10 13:47:10,"barg_95","taymyrensis",2016,162,82.33,67.662
2016-06-10 14:45:04,"barg_95","taymyrensis",2016,162,82.246,67.606
2016-06-10 15:28:07,"barg_95","taymyrensis",2016,162,82.265,67.612
2016-06-10 16:24:40,"barg_95","taymyrensis",2016,162,82.239,67.592
2016-06-10 18:02:41,"barg_95","taymyrensis",2016,162,82.143,67.558
2016-06-15 23:24:37,"barg_95","taymyrensis",2016,167,82.242,67.573
2016-06-15 23:39:02,"barg_95","taymyrensis",2016,167,82.245,67.61
2016-06-16 02:53:38,"barg_95","taymyrensis",2016,168,82.166,67.56
2016-06-17 02:30:28,"barg_95","taymyrensis",2016,169,82.144,67.55
2016-06-17 03:43:52,"barg_95","taymyrensis",2016,169,82.106,67.534
2016-06-17 04:47:23,"barg_95","taymyrensis",2016,169,82.136,67.609
2016-06-17 05:39:44,"barg_95","taymyrensis",2016,169,82.231,67.612
2016-06-17 06:27:07,"barg_95","taymyrensis",2016,169,82.178,67.63
2016-06-17 07:33:26,"barg_95","taymyrensis",2016,169,82.256,67.611
2016-06-17 08:07:07,"barg_95","taymyrensis",2016,169,82.235,67.618
2016-06-17 09:13:40,"barg_95","taymyrensis",2016,169,82.253,67.611
2016-06-18 10:10:49,"barg_95","taymyrensis",2016,170,82.23,67.604
2016-06-18 10:21:11,"barg_95","taymyrensis",2016,170,82.265,67.612
2016-06-18 11:06:33,"barg_95","taymyrensis",2016,170,82.241,67.613
2016-06-18 11:50:28,"barg_95","taymyrensis",2016,170,82.246,67.608
2016-06-18 11:58:53,"barg_95","taymyrensis",2016,170,82.248,67.61
2016-06-18 13:33:35,"barg_95","taymyrensis",2016,170,82.255,67.615
2016-06-18 13:40:27,"barg_95","taymyrensis",2016,170,82.259,67.615
2016-06-18 13:52:08,"barg_95","taymyrensis",2016,170,82.242,67.607
2016-06-18 14:24:15,"barg_95","taymyrensis",2016,170,82.263,67.614
2016-06-21 00:08:36,"barg_95","taymyrensis",2016,173,82.245,67.612
2016-06-21 00:21:45,"barg_95","taymyrensis",2016,173,82.244,67.61
2016-06-21 01:14:33,"barg_95","taymyrensis",2016,173,82.251,67.613
2016-06-22 08:02:48,"barg_95","taymyrensis",2016,174,82.206,67.626
2016-06-22 08:20:56,"barg_95","taymyrensis",2016,174,82.262,67.61
2016-06-23 15:11:22,"barg_95","taymyrensis",2016,175,82.309,67.671
2016-06-25 04:10:21,"barg_95","taymyrensis",2016,177,82.239,67.606
2016-06-25 04:25:12,"barg_95","taymyrensis",2016,177,82.242,67.605
